step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1375.0,56,1160.0,12.747252747252746,3.4608532657771884,56,2493.0,0.12690833926976522,56,2493.0
1380.0,45,1039.0,12.223529411764705,3.343025978995756,45,2612.0,0.17043276307132388,45,2612.0
1385.0,47,927.0,11.168674698795181,2.9577112322047086,47,2589.0,0.13320705205486136,47,2589.0
1390.0,45,874.0,10.282352941176471,3.191807654758207,45,2476.0,0.11024030790054413,45,2476.0
1395.0,44,871.0,10.24705882352941,3.669168253356419,44,2443.0,0.15387131991899664,44,2443.0
1400.0,48,964.0,11.614457831325302,3.790190233034857,48,2418.0,0.15035454530954384,48,2418.0
1405.0,51,884.0,10.160919540229886,3.0340054841861246,51,2420.0,0.13372058693579444,51,2420.0
1410.0,49,813.0,9.134831460674157,3.030354795430262,49,2335.0,0.12910230420715757,49,2335.0
1415.0,56,1082.0,12.157303370786517,3.2362088190500917,56,2325.0,0.13302321709473647,56,2325.0
1420.0,64,1385.0,15.738636363636363,2.3830562004519837,64,2582.0,0.051046165929053255,64,2582.0
1425.0,68,1471.0,16.908045977011493,1.4280428427484595,68,2708.0,0.03106789150885888,68,2708.0
1430.0,60,1388.0,16.72289156626506,2.227611907550324,60,2614.0,0.07519400860915575,60,2614.0
1435.0,54,1373.0,16.542168674698797,2.892207766977574,54,2438.0,0.08728012636643341,54,2438.0
1440.0,49,1341.0,16.156626506024097,3.190708907561532,49,2419.0,0.1092496117972149,49,2419.0
1445.0,50,1385.0,16.294117647058822,3.7292336789885514,50,2319.0,0.16218618291868725,50,2319.0
1450.0,53,1637.0,19.488095238095237,4.1186069665853005,53,2390.0,0.19627826533358006,53,2390.0
1455.0,52,1894.0,23.382716049382715,3.6147480193696215,52,2437.0,0.1353453990210525,52,2437.0
1460.0,57,2171.0,26.475609756097562,3.271058036668949,57,2551.0,0.10414725856751127,57,2551.0
1465.0,54,2105.0,25.987654320987655,3.015882566240448,54,2652.0,0.11609877949746461,54,2652.0
1470.0,45,1809.0,23.80263157894737,3.059237388986281,45,2469.0,0.13056172902963353,45,2469.0
1475.0,43,1568.0,20.102564102564102,3.5312080437653335,43,2286.0,0.13247618383037146,43,2286.0
1480.0,38,1329.0,16.012048192771083,3.118908677942933,38,2453.0,0.14598763727055603,38,2453.0
1485.0,29,1282.0,16.025,3.836165327953681,29,2569.0,0.20227960147079377,29,2569.0
1490.0,34,776.0,9.023255813953488,2.654711959556143,34,2472.0,0.12912372656518342,34,2472.0
1495.0,44,527.0,5.921348314606742,2.3241035830785512,44,2179.0,0.10687300712571417,44,2179.0
1500.0,47,627.0,6.670212765957447,2.399765122535612,47,2130.0,0.10457341751024984,47,2130.0
1505.0,56,740.0,7.708333333333333,2.0772320791729566,56,2112.0,0.07239504104440204,56,2112.0
1510.0,61,818.0,8.610526315789473,1.6265022971679304,61,2282.0,0.04897453102759387,61,2282.0
1515.0,53,831.0,8.65625,2.0783409080038897,53,2461.0,0.0666741895660586,53,2461.0
1520.0,50,927.0,9.65625,3.134940372773304,50,2620.0,0.12903446707371563,50,2620.0
1525.0,50,1069.0,11.135416666666666,3.482506656600821,50,2768.0,0.14073126256347057,50,2768.0
1530.0,53,1259.0,13.684782608695652,3.2141061411883705,53,2942.0,0.11298142555676843,53,2942.0
1535.0,59,1402.0,15.406593406593407,2.6112236511799676,59,3030.0,0.1303062630310279,59,3030.0
1540.0,55,1474.0,16.197802197802197,2.622588597022915,55,2884.0,0.11881949423907029,55,2884.0
1545.0,56,1587.0,17.25,2.5408825443468994,56,2777.0,0.0941066659492113,56,2777.0
1550.0,49,1104.0,11.5,2.4434576507724715,49,2809.0,0.10404859871071011,49,2809.0
1555.0,45,931.0,9.697916666666666,3.049629530435311,45,2660.0,0.14667097512296412,45,2660.0
1560.0,55,843.0,8.515151515151516,2.0969569937405246,55,2661.0,0.10081886062969023,55,2661.0
1565.0,65,779.0,7.79,1.6839552833826277,65,2530.0,0.04643572001847309,65,2530.0
1570.0,70,926.0,9.07843137254902,1.580982728782636,70,2784.0,0.04784178917950233,70,2784.0
1575.0,76,998.0,9.784313725490197,1.747133494678525,76,2976.0,0.05484331141461696,76,2976.0
1580.0,74,1157.0,11.57,1.9948182189405859,74,3099.0,0.044687576216288195,74,3099.0
1585.0,66,1087.0,10.97979797979798,1.7590223823923699,66,3230.0,0.06422767849539689,66,3230.0
1590.0,54,997.0,10.278350515463918,2.624371258726269,54,3111.0,0.12488998343226929,54,3111.0
1595.0,51,1036.0,10.571428571428571,3.0338982126632383,51,2979.0,0.12548218900927874,51,2979.0
1600.0,53,1087.0,11.206185567010309,2.5563337983098724,53,3018.0,0.1034176507847225,53,3018.0
1605.0,54,943.0,9.622448979591837,2.385670299211339,54,3006.0,0.10168125745040792,54,3006.0
1610.0,57,928.0,9.188118811881187,2.6408800696265566,57,2945.0,0.10465728675448832,57,2945.0
1615.0,63,977.0,10.072164948453608,2.003115242191394,63,2976.0,0.06911106373929105,63,2976.0
1620.0,64,1019.0,10.840425531914894,1.7435671167775435,64,2960.0,0.04780791776175067,64,2960.0
1625.0,71,1146.0,11.46,1.7415144116774577,71,3113.0,0.05716267329208701,71,3113.0
1630.0,70,1152.0,11.636363636363637,2.23815578262224,70,3194.0,0.09742186955445523,70,3194.0
1635.0,71,1230.0,12.424242424242424,2.0644277678987435,71,3168.0,0.052266703069622195,71,3168.0
1640.0,63,1081.0,11.144329896907216,1.9451701597751256,63,3337.0,0.06907718867712188,63,3337.0
1645.0,53,920.0,9.89247311827957,2.560609009995087,53,3314.0,0.11170080081230624,53,3314.0
1650.0,52,964.0,10.365591397849462,2.7581040648170467,52,3190.0,0.10442866106723239,52,3190.0
1655.0,46,767.0,8.33695652173913,2.1624360349251615,46,3252.0,0.08794554404166435,46,3252.0
1660.0,50,685.0,6.989795918367347,2.413764781027996,50,3190.0,0.1065100427557458,50,3190.0
1665.0,58,718.0,7.18,2.1900713521048463,58,3255.0,0.10676875497710035,58,3255.0
1670.0,67,830.0,8.46938775510204,1.9359429094036658,67,3299.0,0.06389583763414607,67,3299.0
1675.0,72,1121.0,11.323232323232324,1.5382509078169215,72,3468.0,0.032850503864426644,72,3468.0
1680.0,79,1469.0,15.144329896907216,1.3916248101111865,79,3687.0,0.045337271294509256,79,3687.0
1685.0,78,1613.0,16.628865979381445,1.4988211756579737,78,3856.0,0.029952116036779552,78,3856.0
1690.0,71,1595.0,17.150537634408604,1.7534139822736807,71,3747.0,0.030418124403968003,71,3747.0
1695.0,65,1638.0,17.612903225806452,2.36390482793808,65,3629.0,0.056750963010402035,65,3629.0
1700.0,57,1654.0,18.377777777777776,3.39467497712192,57,3606.0,0.1491911619497116,57,3606.0
1705.0,51,1706.0,20.070588235294117,3.9021426921694036,51,3454.0,0.17498691747071884,51,3454.0
1710.0,52,1645.0,20.0609756097561,2.6467480470671965,52,3424.0,0.12155436717260754,52,3424.0
1715.0,48,1392.0,16.771084337349397,2.718572590561457,48,3254.0,0.11812500216064124,48,3254.0
1720.0,44,984.0,11.714285714285714,2.391371013642391,44,3308.0,0.1121312774750578,44,3308.0
1725.0,44,648.0,7.623529411764705,2.7359863864057505,44,3208.0,0.10052258154927748,44,3208.0
1730.0,42,497.0,5.712643678160919,2.122460307208395,42,3208.0,0.07428338180722986,42,3208.0
1735.0,49,580.0,6.373626373626373,2.4199220740226206,49,3199.0,0.11125216005801797,49,3199.0
1740.0,52,730.0,7.849462365591398,3.0016902602757143,52,3144.0,0.11478542254711166,52,3144.0
1745.0,56,932.0,10.241758241758241,2.8329645645979626,56,3228.0,0.0741659911520076,56,3228.0
1750.0,57,1186.0,13.790697674418604,3.121597142887236,57,3459.0,0.12104495720120774,57,3459.0
1755.0,54,1259.0,14.63953488372093,2.9534646859461837,54,3461.0,0.13405202702896085,54,3461.0
1760.0,49,1198.0,14.433734939759036,2.395301917212032,49,3248.0,0.09939811894706731,49,3248.0
1765.0,51,1212.0,13.931034482758621,2.8104191724175784,51,2858.0,0.09667821281341313,51,2858.0
1770.0,42,753.0,8.366666666666667,2.7601502931671624,42,2915.0,0.1290925282963456,42,2915.0
1775.0,39,652.0,7.409090909090909,3.2966450041285014,39,2836.0,0.1780616094819138,39,2836.0
1780.0,50,747.0,8.03225806451613,2.117833118429039,50,3000.0,0.08532312398872982,50,3000.0
1785.0,60,822.0,8.652631578947368,1.8681256380020623,60,3150.0,0.051502253980493684,60,3150.0
1790.0,59,649.0,6.904255319148936,2.0136737581647313,59,3252.0,0.07074622268981531,59,3252.0
1795.0,52,618.0,6.717391304347826,2.073837068066795,52,3269.0,0.08048535865062235,52,3269.0
1800.0,55,669.0,7.271739130434782,1.6822332813550485,55,3238.0,0.0499808179055354,55,3238.0
1805.0,58,727.0,7.494845360824742,2.0452172692798434,58,2796.0,0.06328826892500591,58,2796.0
1810.0,57,819.0,8.357142857142858,2.9513532298479217,57,2684.0,0.11153932211493808,57,2684.0
1815.0,53,872.0,9.27659574468085,2.207655169248423,53,2847.0,0.08419864062675457,53,2847.0
1820.0,57,1042.0,11.707865168539326,2.294848432297334,57,3023.0,0.0885660312159856,57,3023.0
1825.0,61,1144.0,12.571428571428571,1.8267594223756214,61,3202.0,0.059151905867142314,61,3202.0
1830.0,58,1164.0,12.933333333333334,2.0973990831038964,58,3260.0,0.07521437455250962,58,3260.0
1835.0,59,1204.0,13.23076923076923,2.4885119948731877,59,3234.0,0.06074815199929587,59,3234.0
1840.0,58,1270.0,13.51063829787234,2.8452950821922114,58,3290.0,0.09531562574906607,58,3290.0
1845.0,51,1217.0,13.522222222222222,3.3670939157793636,51,3259.0,0.16214413142345444,51,3259.0
1850.0,50,1236.0,14.206896551724139,3.014569991092473,50,3023.0,0.1451869867318943,50,3023.0
1855.0,48,1256.0,14.436781609195402,2.835601753639408,48,2746.0,0.09693804293129499,48,2746.0
1860.0,49,1324.0,14.876404494382022,3.214977162576403,49,2752.0,0.13099879417986224,49,2752.0
1865.0,43,1347.0,15.134831460674157,3.083380192950396,43,2766.0,0.13682229127019835,43,2766.0
1870.0,45,1437.0,16.146067415730336,3.157951435873635,45,2757.0,0.12520347188907982,45,2757.0
1875.0,49,1562.0,16.617021276595743,2.9290003210166597,49,2678.0,0.09630186438660165,49,2678.0
1880.0,51,1730.0,18.404255319148938,3.659629754156022,51,2755.0,0.17438770966270475,51,2755.0
1885.0,45,1820.0,20.0,3.15063835935645,45,2794.0,0.1558213004567995,45,2794.0
1890.0,52,1936.0,20.378947368421052,2.6815383902196337,52,2814.0,0.11646115657325574,52,2814.0
1895.0,54,2094.0,21.587628865979383,2.6031090093335107,54,2823.0,0.10011293093132816,54,2823.0
1900.0,51,1577.0,16.091836734693878,2.2806794227988787,51,2763.0,0.09391297297788624,51,2763.0
1905.0,51,922.0,9.408163265306122,2.5551456385949156,51,2457.0,0.10208240598650861,51,2457.0
1910.0,59,1064.0,10.431372549019608,2.4630943195364843,59,2109.0,0.08668800578781037,59,2109.0
1915.0,65,923.0,8.790476190476191,2.2635620381421346,65,2242.0,0.09736770719002454,65,2242.0
1920.0,74,1093.0,10.821782178217822,1.9715236266373097,74,2310.0,0.07304993846811983,74,2310.0
1925.0,77,1262.0,12.62,1.449438464534368,77,2480.0,0.03048030903167177,77,2480.0
1930.0,76,1308.0,13.212121212121213,1.3952678198009276,76,2622.0,0.03143199740359313,76,2622.0
1935.0,67,1224.0,12.489795918367347,1.8112087584360834,67,2851.0,0.06084648188817338,67,2851.0
1940.0,56,963.0,10.35483870967742,1.8654824511330257,56,2902.0,0.06340025796721538,56,2902.0
1945.0,52,828.0,8.808510638297872,2.5987930507766777,52,2866.0,0.07740668748443724,52,2866.0
1950.0,44,686.0,7.221052631578948,2.536623076279917,44,2898.0,0.12475748526897483,44,2898.0
1955.0,41,547.0,5.881720430107527,3.095729651898468,41,2796.0,0.15546956527678582,41,2796.0
1960.0,58,804.0,8.463157894736842,2.4215058508728826,58,2816.0,0.07607573181530086,58,2816.0
1965.0,66,953.0,9.824742268041238,1.5892354888092215,66,2987.0,0.03592514120331564,66,2987.0
1970.0,64,1031.0,11.086021505376344,1.9716910485491475,64,3031.0,0.053430401084043705,64,3031.0
1975.0,62,1168.0,12.835164835164836,2.501632804028927,62,2960.0,0.0652096731396718,62,2960.0
1980.0,59,1293.0,14.693181818181818,2.572130094063245,59,3037.0,0.07806559262290268,59,3037.0
1985.0,56,1449.0,15.75,3.5257849529242344,56,2995.0,0.1329608441846655,56,2995.0
1990.0,52,1501.0,17.25287356321839,3.6436388397872763,52,3058.0,0.18562950183691937,52,3058.0
1995.0,50,1405.0,16.726190476190474,2.2800385806849004,50,3009.0,0.10349694633709737,50,3009.0
2000.0,51,1403.0,16.126436781609197,2.801316104355529,51,2843.0,0.09246742165209389,51,2843.0
2005.0,45,1318.0,15.149425287356323,2.8221701766042164,45,2947.0,0.1236577315681413,45,2947.0
2010.0,41,1279.0,14.872093023255815,3.017293918585799,41,2900.0,0.1402796804773214,41,2900.0
2015.0,45,1425.0,16.01123595505618,3.0468609589210005,45,2865.0,0.10998350576838202,45,2865.0
2020.0,43,1062.0,10.948453608247423,2.617302145673152,43,2828.0,0.1120321914292539,43,2828.0
2025.0,44,726.0,7.6421052631578945,2.8002492140556465,44,2619.0,0.1474523287325504,44,2619.0
2030.0,56,849.0,8.575757575757576,1.775009059497293,56,2690.0,0.07401143849478518,56,2690.0
2035.0,65,954.0,9.54,1.6313513994010058,65,2663.0,0.05488120407453106,65,2663.0
2040.0,69,1153.0,11.303921568627452,2.2967637425288503,69,2549.0,0.07139623436618552,69,2549.0
2045.0,63,1320.0,13.069306930693068,2.8125183563493033,63,2578.0,0.09830884645073863,63,2578.0
2050.0,62,1100.0,11.458333333333334,2.5597590754469977,62,2646.0,0.095251344915348,62,2646.0
2055.0,60,1157.0,12.052083333333334,2.4258824229666334,60,2636.0,0.09384531978150633,60,2636.0
2060.0,63,1244.0,12.693877551020408,2.077886116273392,63,2815.0,0.08945732875425537,63,2815.0
2065.0,64,1212.0,12.494845360824742,2.1547727136863477,64,2891.0,0.07398239465664214,64,2891.0
2070.0,66,1254.0,13.0625,2.373918027087113,66,3008.0,0.057314797443109425,66,3008.0
2075.0,61,1330.0,13.711340206185566,2.9501769318319213,61,3148.0,0.10599659281703026,61,3148.0
2080.0,60,1480.0,16.08695652173913,2.990822721189681,60,3281.0,0.12898965277255675,60,3281.0
2085.0,63,1591.0,16.925531914893618,2.5799993868736233,63,3364.0,0.10924549306900462,63,3364.0
2090.0,57,1592.0,16.583333333333332,2.4465155596694514,57,3356.0,0.09267540421513196,57,3356.0
2095.0,56,1656.0,16.897959183673468,3.187253221602354,56,3313.0,0.12948707755985495,56,3313.0
2100.0,49,1659.0,16.928571428571427,2.6262137475609113,49,3488.0,0.1166844242854371,49,3488.0
2105.0,51,1723.0,17.947916666666668,2.62782656433659,51,3577.0,0.10836284528248241,51,3577.0
2110.0,49,1447.0,14.186274509803921,2.2076451590080284,49,3447.0,0.09305947951159896,49,3447.0
2115.0,53,1014.0,9.657142857142857,2.3155805867113974,53,3020.0,0.09439511064203665,53,3020.0
2120.0,54,957.0,9.114285714285714,1.9725258969401145,54,3151.0,0.07666290291877538,54,3151.0
2125.0,66,1099.0,10.082568807339449,1.5324093717687337,66,3206.0,0.04483370909918918,66,3206.0
2130.0,70,1331.0,11.99099099099099,2.3409025277796736,70,3262.0,0.07615121698185646,70,3262.0
2135.0,68,1142.0,10.477064220183486,2.19688078325495,68,3353.0,0.08774025092645009,68,3353.0
2140.0,66,912.0,8.76923076923077,2.0303353326881006,66,3265.0,0.08021307385378754,66,3265.0
2145.0,69,1111.0,10.481132075471699,1.7822935741926944,69,3346.0,0.07219031762638849,69,3346.0
2150.0,73,1273.0,12.359223300970873,1.6172379277001616,73,3178.0,0.05542947221869433,73,3178.0
2155.0,79,1607.0,15.304761904761905,2.1386401110214663,79,3240.0,0.05359054205627015,79,3240.0
2160.0,79,1867.0,18.30392156862745,1.2358942318227677,79,3472.0,0.018249194354271848,79,3472.0
2165.0,79,2070.0,19.714285714285715,1.709679334049114,79,3633.0,0.05140270987359411,79,3633.0
2170.0,69,2137.0,20.95098039215686,2.044948647383187,69,3798.0,0.08563407751791957,69,3798.0
2175.0,60,2171.0,22.38144329896907,1.7778827263247499,60,3784.0,0.07568674078851229,60,3784.0
2180.0,64,2394.0,24.428571428571427,2.2468494686820355,64,3844.0,0.06000574029248258,64,3844.0
2185.0,67,2592.0,27.28421052631579,1.6224683145863534,67,4061.0,0.03737468383493508,67,4061.0
2190.0,71,2900.0,31.182795698924732,1.883622687708946,71,4261.0,0.04160370976705019,71,4261.0
2195.0,76,2777.0,30.516483516483518,1.2954424492359524,76,4388.0,0.011274124917987783,76,4388.0
2200.0,72,2415.0,25.69148936170213,1.8025191321096767,72,4272.0,0.049628425466517606,72,4272.0
2205.0,61,2037.0,22.384615384615383,3.078100230253202,61,4045.0,0.11364568393019625,61,4045.0
2210.0,53,1705.0,19.825581395348838,3.4956438743554816,53,3903.0,0.13017567701295232,53,3903.0
2215.0,54,1509.0,18.402439024390244,3.4160982955267567,54,3751.0,0.12858579462938424,54,3751.0
2220.0,51,1470.0,18.14814814814815,3.2001948545426204,51,3640.0,0.1467349716098958,51,3640.0
2225.0,43,1229.0,15.556962025316455,3.0975598574703884,43,3458.0,0.1337085308081908,43,3458.0
2230.0,41,1038.0,13.139240506329115,3.4023674255040466,41,3162.0,0.1292532996734442,41,3162.0
2235.0,36,776.0,9.580246913580247,3.184075953398686,36,3099.0,0.1413476994364696,36,3099.0
2240.0,30,691.0,8.426829268292684,3.689797904956518,30,2906.0,0.18779980936923335,30,2906.0
2245.0,30,561.0,6.6,3.030275036307063,30,2942.0,0.16210751501746787,30,2942.0
2250.0,41,687.0,7.988372093023256,2.112139009365758,41,2963.0,0.08866492811195613,41,2963.0
2255.0,49,866.0,9.516483516483516,1.766780970620838,49,3003.0,0.06447137159121745,49,3003.0
2260.0,57,1071.0,11.393617021276595,2.086930676291863,57,2898.0,0.06694465287750069,57,2898.0
2265.0,62,1332.0,14.478260869565217,2.3349525192442115,62,2960.0,0.05408641035818832,62,2960.0
2270.0,58,1601.0,17.03191489361702,2.891790983689957,58,3206.0,0.09451900971141557,58,3206.0
2275.0,52,1651.0,18.55056179775281,3.0631303081154493,52,3243.0,0.1570753899687944,52,3243.0
2280.0,47,1559.0,17.71590909090909,2.8461422699547616,47,3047.0,0.14591541318460485,47,3047.0
2285.0,51,1545.0,17.166666666666668,2.6572945636060648,51,2713.0,0.09469821982828344,51,2713.0
2290.0,44,1404.0,15.26086956521739,2.636273548591774,44,2904.0,0.11318438783721081,44,2904.0
2295.0,39,1394.0,15.31868131868132,3.0892363627320147,39,3029.0,0.1261455666421717,39,3029.0
2300.0,45,890.0,9.780219780219781,2.269421932306548,45,2982.0,0.09228847559059983,45,2982.0
2305.0,47,506.0,5.270833333333333,2.133058737181748,47,2757.0,0.0815050968917768,47,2757.0
2310.0,47,652.0,6.653061224489796,2.261198015817931,47,2936.0,0.10852963847129254,47,2936.0
2315.0,58,852.0,8.435643564356436,2.2702860114185834,58,3108.0,0.09825500250430803,58,3108.0
2320.0,64,1126.0,11.26,2.184828713162163,64,3310.0,0.04748135612775677,64,3310.0
2325.0,60,1236.0,12.484848484848484,1.906427535336551,60,3378.0,0.07148040902418797,60,3378.0
2330.0,54,1220.0,12.842105263157896,2.536516894704199,54,3177.0,0.11309219857176049,54,3177.0
2335.0,55,1265.0,13.31578947368421,2.634170009877725,55,2814.0,0.08949906814902005,55,2814.0
2340.0,46,1091.0,11.606382978723405,2.164592400158427,46,2828.0,0.09090342081333544,46,2828.0
2345.0,46,999.0,9.99,2.4854970163103993,46,2693.0,0.11347683250410867,46,2693.0
2350.0,57,1255.0,12.55,2.9625952799416044,57,2654.0,0.13274205701242278,57,2654.0
2355.0,67,1410.0,14.1,1.672081167055086,67,2891.0,0.04418475175077568,67,2891.0
2360.0,69,1517.0,15.479591836734693,1.9213272125581577,69,3090.0,0.04287704509400888,69,3090.0
2365.0,68,1687.0,17.572916666666668,2.51728388067038,68,3239.0,0.07416823197173175,68,3239.0
2370.0,60,1838.0,19.5531914893617,2.8345121600908114,60,3408.0,0.09155826452828952,60,3408.0
2375.0,61,2019.0,22.433333333333334,2.989492816330387,61,3584.0,0.11115892628600725,61,3584.0
2380.0,61,2093.0,22.03157894736842,2.813802185090014,61,3623.0,0.1244063480579584,61,3623.0
2385.0,53,2024.0,22.24175824175824,2.977370603680812,53,3511.0,0.15112299925589898,53,3511.0
2390.0,54,1995.0,21.451612903225808,2.7353611031666896,54,3218.0,0.0955945870044409,54,3218.0
2395.0,51,1230.0,13.225806451612904,2.338329152938021,51,3167.0,0.10322084363962074,51,3167.0
2400.0,44,706.0,7.51063829787234,2.888371994391157,44,2909.0,0.13157789327712824,44,2909.0
2405.0,53,585.0,6.09375,2.223739984174315,53,3001.0,0.10284042882836424,53,3001.0
2410.0,61,764.0,7.876288659793815,1.6829080994014143,61,3072.0,0.05967934845099083,61,3072.0
2415.0,75,1058.0,10.173076923076923,1.2553978438475235,75,3184.0,0.030268514839550634,75,3184.0
2420.0,76,1380.0,13.018867924528301,2.0868884105620427,76,3217.0,0.07420375966072049,76,3217.0
2425.0,79,1518.0,15.029702970297029,1.4912968083963385,79,3479.0,0.050093576568180906,79,3479.0
2430.0,76,1517.0,15.639175257731958,1.4493412501714953,76,3499.0,0.021477751917526832,76,3499.0
2435.0,70,1561.0,16.09278350515464,2.3602913923217046,70,3629.0,0.06538089379124379,70,3629.0
2440.0,61,1604.0,17.434782608695652,2.8901090065961244,61,3710.0,0.10492081316575427,61,3710.0
2445.0,54,1485.0,16.875,2.584587554378061,54,3676.0,0.10138854763075655,54,3676.0
